movie_id,title,genres,year,clean_title,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
2166,One Man's Hero (1999),Drama|War,1999,One Man's Hero,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2167,Simon Birch (1998),Drama,1998,Simon Birch,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2168,Without Limits (1998),Drama,1998,Without Limits,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2169,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,1976,Seven Beauties (Pasqualino Settebellezze),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2170,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,1975,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2171,My Bodyguard (1980),Drama,1980,My Bodyguard,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2172,Class (1983),Comedy,1983,Class,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,"Grandview, U.S.A. (1984)",Drama,1984,"Grandview, U.S.A.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2174,Broadcast News (1987),Comedy|Drama|Romance,1987,Broadcast News,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2175,"Allnighter, The (1987)",Comedy|Romance,1987,"Allnighter, The",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2176,Working Girl (1988),Comedy|Drama,1988,Working Girl,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2177,Stars and Bars (1988),Comedy,1988,Stars and Bars,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,Married to the Mob (1988),Comedy,1988,Married to the Mob,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,Say Anything... (1989),Comedy|Drama|Romance,1989,Say Anything...,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2180,My Blue Heaven (1990),Comedy,1990,My Blue Heaven,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,Men Don't Leave (1990),Drama,1990,Men Don't Leave,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2182,"Cabinet of Dr. Ramirez, The (1991)",Comedy,1991,"Cabinet of Dr. Ramirez, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,Hero (1992),Comedy|Drama,1992,Hero,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2184,Toys (1992),Action|Comedy|Fantasy,1992,Toys,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2185,Choices (1981),Drama,1981,Choices,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2186,Young Doctors in Love (1982),Comedy,1982,Young Doctors in Love,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,Parasite (1982),Horror|Sci-Fi,1982,Parasite,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2188,No Small Affair (1984),Comedy|Romance,1984,No Small Affair,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2189,Master Ninja I (1984),Action,1984,Master Ninja I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,Blame It on Rio (1984),Comedy|Romance,1984,Blame It on Rio,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2191,Wisdom (1986),Action|Crime,1986,Wisdom,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2192,One Crazy Summer (1986),Comedy,1986,One Crazy Summer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,About Last Night... (1986),Comedy|Drama|Romance,1986,About Last Night...,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2194,"Seventh Sign, The (1988)",Thriller,1988,"Seventh Sign, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2195,We're No Angels (1989),Drama,1989,We're No Angels,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2196,Nothing But Trouble (1991),Adventure|Comedy,1991,Nothing But Trouble,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,"Butcher's Wife, The (1991)",Comedy|Romance,1991,"Butcher's Wife, The",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2198,Mortal Thoughts (1991),Mystery|Thriller,1991,Mortal Thoughts,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2199,"Few Good Men, A (1992)",Crime|Drama,1992,"Few Good Men, A",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2200,Indecent Proposal (1993),Drama,1993,Indecent Proposal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2201,"Century of Cinema, A (1994)",Documentary,1994,"Century of Cinema, A",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2202,Permanent Midnight (1998),Drama,1998,Permanent Midnight,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2203,One True Thing (1998),Drama,1998,One True Thing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2204,Rush Hour (1998),Action|Thriller,1998,Rush Hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2205,Lilian's Story (1995),Drama,1995,Lilian's Story,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2206,Six-String Samurai (1998),Action|Adventure|Sci-Fi,1998,Six-String Samurai,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2207,"Soldier's Daughter Never Cries, A (1998)",Drama,1998,"Soldier's Daughter Never Cries, A",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2208,Somewhere in the City (1997),Drama,1997,Somewhere in the City,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2209,Ronin (1998),Action|Crime|Thriller,1998,Ronin,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2210,Urban Legend (1998),Horror|Thriller,1998,Urban Legend,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2211,Clay Pigeons (1998),Crime,1998,Clay Pigeons,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2212,Monument Ave. (1998),Crime,1998,Monument Ave.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2213,Pecker (1998),Comedy|Drama,1998,Pecker,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2214,"Sheltering Sky, The (1990)",Drama,1990,"Sheltering Sky, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2215,Bandit Queen (1994),Drama,1994,Bandit Queen,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2216,If.... (1968),Drama,1968,If....,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2217,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,1980,"Fiendish Plot of Dr. Fu Manchu, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,Them! (1954),Sci-Fi|Thriller|War,1954,Them!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2219,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,1982,"Thing, The",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2220,"Player, The (1992)",Comedy|Drama,1992,"Player, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2221,Stardust Memories (1980),Comedy|Drama,1980,Stardust Memories,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2222,Edward Scissorhands (1990),Drama|Romance,1990,Edward Scissorhands,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2223,Overnight Delivery (1996),Romance,1996,Overnight Delivery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2224,Shadrach (1998),Drama,1998,Shadrach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2225,Antz (1998),Animation|Children's,1998,Antz,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,"Impostors, The (1998)",Comedy,1998,"Impostors, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,"Night at the Roxbury, A (1998)",Comedy,1998,"Night at the Roxbury, A",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,What Dreams May Come (1998),Drama|Romance,1998,What Dreams May Come,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2229,Strangeland (1998),Thriller,1998,Strangeland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2230,"Battle of the Sexes, The (1959)",Comedy,1959,"Battle of the Sexes, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,"Producers, The (1968)",Comedy|Musical,1968,"Producers, The",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2232,History of the World: Part I (1981),Comedy,1981,History of the World: Part I,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2233,My Cousin Vinny (1992),Comedy,1992,My Cousin Vinny,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,Nashville (1975),Drama|Musical,1975,Nashville,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2235,Love Is the Devil (1998),Drama,1998,Love Is the Devil,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2236,Slam (1998),Drama,1998,Slam,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2237,Holy Man (1998),Comedy,1998,Holy Man,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,One Tough Cop (1998),Action|Drama,1998,One Tough Cop,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2239,Detroit 9000 (1973),Action|Crime,1973,Detroit 9000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2240,"Inheritors, The (Die Siebtelbauern) (1998)",Drama,1998,"Inheritors, The (Die Siebtelbauern)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2241,"Mighty, The (1998)",Drama,1998,"Mighty, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2242,2010 (1984),Mystery|Sci-Fi,1984,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2243,Children of a Lesser God (1986),Drama,1986,Children of a Lesser God,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2244,"Elephant Man, The (1980)",Drama,1980,"Elephant Man, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2245,Beloved (1998),Drama,1998,Beloved,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2246,Bride of Chucky (1998),Horror|Thriller,1998,Bride of Chucky,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2247,Practical Magic (1998),Drama|Romance,1998,Practical Magic,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2248,"Alarmist, The (1997)",Comedy,1997,"Alarmist, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,Happiness (1998),Comedy,1998,Happiness,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,Reach the Rock (1997),Comedy,1997,Reach the Rock,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,Apt Pupil (1998),Drama|Thriller,1998,Apt Pupil,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2252,Pleasantville (1998),Comedy,1998,Pleasantville,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,1998,Soldier,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2254,"Cruise, The (1998)",Documentary,1998,"Cruise, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2255,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,1997,Life Is Beautiful (La Vita è bella),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2256,Orgazmo (1997),Comedy,1997,Orgazmo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,Shattered Image (1998),Drama|Thriller,1998,Shattered Image,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2258,Tales from the Darkside: The Movie (1990),Horror,1990,Tales from the Darkside: The Movie,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2259,Vampires (1998),Horror,1998,Vampires,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2260,American History X (1998),Drama,1998,American History X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2261,Hands on a Hard Body (1996),Documentary,1996,Hands on a Hard Body,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2262,Living Out Loud (1998),Comedy|Romance,1998,Living Out Loud,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2263,Belly (1998),Crime|Drama,1998,Belly,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2264,Gods and Monsters (1998),Drama,1998,Gods and Monsters,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2265,"Siege, The (1998)",Action|Thriller,1998,"Siege, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2266,"Waterboy, The (1998)",Comedy,1998,"Waterboy, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,Elizabeth (1998),Drama,1998,Elizabeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2268,Velvet Goldmine (1998),Drama,1998,Velvet Goldmine,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2269,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,1998,I Still Know What You Did Last Summer,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2270,I'll Be Home For Christmas (1998),Comedy|Romance,1998,I'll Be Home For Christmas,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2271,Meet Joe Black (1998),Romance,1998,Meet Joe Black,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2272,Dancing at Lughnasa (1998),Drama,1998,Dancing at Lughnasa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2273,Hard Core Logo (1996),Comedy,1996,Hard Core Logo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,"Naked Man, The (1998)",Drama,1998,"Naked Man, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2275,Runaway Train (1985),Action|Adventure|Drama|Thriller,1985,Runaway Train,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2276,Desert Bloom (1986),Drama,1986,Desert Bloom,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2277,"Stepford Wives, The (1975)",Sci-Fi|Thriller,1975,"Stepford Wives, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2278,"Pope of Greenwich Village, The (1984)",Action,1984,"Pope of Greenwich Village, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,Sid and Nancy (1986),Drama,1986,Sid and Nancy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2280,Mona Lisa (1986),Comedy|Thriller,1986,Mona Lisa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2281,Heart Condition (1990),Comedy,1990,Heart Condition,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,1957,Nights of Cabiria (Le Notti di Cabiria),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2283,"Big Chill, The (1983)",Comedy|Drama,1983,"Big Chill, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2284,Enemy of the State (1998),Action|Thriller,1998,Enemy of the State,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2285,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,1998,"Rugrats Movie, The",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,"Bug's Life, A (1998)",Animation|Children's|Comedy,1998,"Bug's Life, A",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,Celebrity (1998),Comedy,1998,Celebrity,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,Central Station (Central do Brasil) (1998),Drama,1998,Central Station (Central do Brasil),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2289,Savior (1998),Drama,1998,Savior,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2290,Waking Ned Devine (1998),Comedy,1998,Waking Ned Devine,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,"Celebration, The (Festen) (1998)",Drama,1998,"Celebration, The (Festen)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2292,Pink Flamingos (1972),Comedy,1972,Pink Flamingos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,Glen or Glenda (1953),Drama,1953,Glen or Glenda,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2294,Godzilla (Gojira) (1954),Action|Sci-Fi,1954,Godzilla (Gojira),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2295,Godzilla (Gojira) (1984),Action|Sci-Fi,1984,Godzilla (Gojira),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2296,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,1962,King Kong vs. Godzilla (Kingukongu tai Gojira),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2297,King Kong (1933),Action|Adventure|Horror,1933,King Kong,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2298,King Kong (1976),Action|Adventure|Horror,1976,King Kong,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2299,King Kong Lives (1986),Action|Adventure|Horror,1986,King Kong Lives,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2300,Desperately Seeking Susan (1985),Comedy|Romance,1985,Desperately Seeking Susan,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2301,"Emerald Forest, The (1985)",Action|Adventure|Drama,1985,"Emerald Forest, The",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2302,Fletch (1985),Comedy,1985,Fletch,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,Fletch Lives (1989),Comedy,1989,Fletch Lives,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,Red Sonja (1985),Action|Adventure,1985,Red Sonja,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,Gung Ho (1986),Comedy|Drama,1986,Gung Ho,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2306,"Money Pit, The (1986)",Comedy,1986,"Money Pit, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,"View to a Kill, A (1985)",Action,1985,"View to a Kill, A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,Lifeforce (1985),Horror|Sci-Fi,1985,Lifeforce,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2309,Police Academy (1984),Comedy,1984,Police Academy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,Police Academy 2: Their First Assignment (1985),Comedy,1985,Police Academy 2: Their First Assignment,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,Police Academy 3: Back in Training (1986),Comedy,1986,Police Academy 3: Back in Training,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,Police Academy 4: Citizens on Patrol (1987),Comedy,1987,Police Academy 4: Citizens on Patrol,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,Police Academy 5: Assignment: Miami Beach (1988),Comedy,1988,Police Academy 5: Assignment: Miami Beach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,Police Academy 6: City Under Siege (1989),Comedy,1989,Police Academy 6: City Under Siege,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,Babe: Pig in the City (1998),Children's|Comedy,1998,Babe: Pig in the City,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,Home Fries (1998),Comedy|Romance,1998,Home Fries,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2317,Jerry Springer: Ringmaster (1998),Drama,1998,Jerry Springer: Ringmaster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2318,Very Bad Things (1998),Comedy|Crime,1998,Very Bad Things,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2319,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,1997,Steam: The Turkish Bath (Hamam),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2320,Psycho (1998),Crime|Horror|Thriller,1998,Psycho,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2321,Little Voice (1998),Comedy,1998,Little Voice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,"Simple Plan, A (1998)",Crime|Thriller,1998,"Simple Plan, A",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2323,Jack Frost (1998),Comedy|Drama,1998,Jack Frost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2324,Star Trek: Insurrection (1998),Action|Sci-Fi,1998,Star Trek: Insurrection,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2325,"Prince of Egypt, The (1998)",Animation|Musical,1998,"Prince of Egypt, The",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2326,Rushmore (1998),Comedy,1998,Rushmore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,Shakespeare in Love (1998),Comedy|Romance,1998,Shakespeare in Love,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2328,Mass Appeal (1984),Drama,1984,Mass Appeal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2329,Miracle on 34th Street (1947),Drama,1947,Miracle on 34th Street,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2330,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,1985,Santa Claus: The Movie,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2331,Prancer (1989),Children's|Drama,1989,Prancer,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2332,Pale Rider (1985),Western,1985,Pale Rider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2333,Rambo: First Blood Part II (1985),Action|War,1985,Rambo: First Blood Part II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2334,First Blood (1982),Action,1982,First Blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,Rambo III (1988),Action|War,1988,Rambo III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2336,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,1985,"Jewel of the Nile, The",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2337,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,1984,Romancing the Stone,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2338,Cocoon (1985),Comedy|Sci-Fi,1985,Cocoon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2339,Cocoon: The Return (1988),Comedy|Sci-Fi,1988,Cocoon: The Return,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2340,Rocky II (1979),Action|Drama,1979,Rocky II,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2341,Rocky III (1982),Action|Drama,1982,Rocky III,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2342,Rocky IV (1985),Action|Drama,1985,Rocky IV,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2343,Rocky V (1990),Action|Drama,1990,Rocky V,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2344,Clue (1985),Comedy|Mystery,1985,Clue,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2345,Young Sherlock Holmes (1985),Action|Adventure|Mystery,1985,Young Sherlock Holmes,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2346,Violets Are Blue... (1986),Drama|Romance,1986,Violets Are Blue...,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2347,Back to School (1986),Comedy,1986,Back to School,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,Heartburn (1986),Comedy|Drama,1986,Heartburn,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2349,Nothing in Common (1986),Comedy,1986,Nothing in Common,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,Extremities (1986),Drama|Thriller,1986,Extremities,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2351,"Karate Kid, The (1984)",Drama,1984,"Karate Kid, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2352,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,1986,"Karate Kid, Part II, The",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2353,"Karate Kid III, The (1989)",Action|Adventure|Drama,1989,"Karate Kid III, The",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2354,Christmas Vacation (1989),Comedy,1989,Christmas Vacation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,You've Got Mail (1998),Comedy|Romance,1998,You've Got Mail,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2356,"General, The (1998)",Crime,1998,"General, The",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2357,"Theory of Flight, The (1998)",Comedy|Drama|Romance,1998,"Theory of Flight, The",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2358,"Thin Red Line, The (1998)",Action|Drama|War,1998,"Thin Red Line, The",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2359,"Faculty, The (1998)",Horror|Sci-Fi,1998,"Faculty, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2360,Mighty Joe Young (1998),Adventure|Children's|Drama,1998,Mighty Joe Young,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
